rtt min/avg/max/mdev = 0.130/0.208/0.286/0.078 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.130 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.286 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1043ms
rtt min/avg/max/mdev = 0.130/0.208/0.286/0.078 ms
0
2025-03-06 15:43:32,959 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.057 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.292 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1041ms
rtt min/avg/max/mdev = 0.057/0.174/0.292/0.117 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.057 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.292 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1041ms
rtt min/avg/max/mdev = 0.057/0.174/0.292/0.117 ms
0
2025-03-06 15:43:32,960 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.093 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.304 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1041ms
rtt min/avg/max/mdev = 0.093/0.198/0.304/0.105 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.093 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.304 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1041ms
rtt min/avg/max/mdev = 0.093/0.198/0.304/0.105 ms
0
2025-03-06 15:43:34,957 - imnvalidator - DEBUG - Pinging 10.0.0.19 from pc1@i205 with args timeout=2 and count=2 RETURNS status False and output PING 10.0.0.19 (10.0.0.19) 56(84) bytes of data.

--- 10.0.0.19 ping statistics ---
2 packets transmitted, 0 received, 100% packet loss, time 1043ms while the complete output was PING 10.0.0.19 (10.0.0.19) 56(84) bytes of data.

--- 10.0.0.19 ping statistics ---
2 packets transmitted, 0 received, 100% packet loss, time 1043ms

1
2025-03-06 15:43:34,957 - imnvalidator - DEBUG - Test Ping pc1 to pc2 with one wrong IP failed
2025-03-06 15:43:36,262 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.155 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.174 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1006ms
rtt min/avg/max/mdev = 0.155/0.164/0.174/0.009 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.155 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.174 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1006ms
rtt min/avg/max/mdev = 0.155/0.164/0.174/0.009 ms
0
2025-03-06 15:43:36,284 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.130 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.155 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1025ms
